MIM Number	Ensembl Gene ID (Ensembl)
151440	ENSG00000104903
151442	ENSG00000117632
151443	ENSG00000113594
151445	ENSG00000104921
151460	ENSG00000081237
151510	ENSG00000140678
151520	ENSG00000062524
151523	ENSG00000104894
151525	ENSG00000143119
151530	ENSG00000166825
151570	ENSG00000111144
151670	ENSG00000166035
151675	ENSG00000160349
151690	ENSG00000135046
151740	ENSG00000182718
151750	ENSG00000079435
151990	ENSG00000129988
152200	ENSG00000198670
152310	ENSG00000003436
152390	ENSG00000012779
152391	ENSG00000108839
152392	ENSG00000161905
152425	ENSG00000151726
152427	ENSG00000055118
152445	ENSG00000203782
152690	ENSG00000196419
152760	ENSG00000147437
152780	ENSG00000104826
152790	ENSG00000138039
153240	ENSG00000188404
153243	ENSG00000120949
153245	ENSG00000138795
153310	ENSG00000105205
153330	ENSG00000185896
153337	ENSG00000089692
153340	ENSG00000110448
153370	ENSG00000005844
153390	ENSG00000182866
153420	ENSG00000116815
153430	ENSG00000136167
153432	ENSG00000130592
153440	ENSG00000226979
153450	ENSG00000090382
153454	ENSG00000083444
153455	ENSG00000113083
153456	ENSG00000129038
153615	ENSG00000042493
153618	ENSG00000260314
153619	ENSG00000131981
153620	ENSG00000240972
153622	ENSG00000038945
153634	ENSG00000129226
154030	ENSG00000065978
154040	ENSG00000204356
154045	ENSG00000105370
154050	ENSG00000135517
154100	ENSG00000146701
154200	ENSG00000014641
154235	ENSG00000111837
154250	ENSG00000065833
154270	ENSG00000082212
154360	ENSG00000257335
154365	ENSG00000161057
154540	ENSG00000003056
154545	ENSG00000165471
154550	ENSG00000178802
154580	ENSG00000140400
154582	ENSG00000112893
154790	ENSG00000206075
154870	ENSG00000111341
154950	ENSG00000125952
155120	ENSG00000073670
155540	ENSG00000124089
155541	ENSG00000166603
155550	ENSG00000185664
155555	ENSG00000258839
155730	ENSG00000163739
155735	ENSG00000076706
155740	ENSG00000135404
155750	ENSG00000163975
155760	ENSG00000157766
155970	ENSG00000091972
156100	ENSG00000169184
156225	ENSG00000196569
156349	ENSG00000169688
156350	ENSG00000205362
156351	ENSG00000169715
156352	ENSG00000198417
156353	ENSG00000125144
156354	ENSG00000205358
156356	ENSG00000255986
156357	ENSG00000205364
156358	ENSG00000260549
156359	ENSG00000187193
156360	ENSG00000125148
156490	ENSG00000239672
156491	ENSG00000243678
156535	ENSG00000141644
156540	ENSG00000099810
156560	ENSG00000166986
156565	ENSG00000103152
156569	ENSG00000170430
156570	ENSG00000116984
156790	ENSG00000117122
156845	ENSG00000187098
157129	ENSG00000131711
157130	ENSG00000078018
157132	ENSG00000047849
157140	ENSG00000186868
157145	ENSG00000263639
157147	ENSG00000138823
157655	ENSG00000023228
157660	ENSG00000269900
157680	ENSG00000158402
157970	ENSG00000103035
158070	ENSG00000168003
158105	ENSG00000108691
158106	ENSG00000108688
158120	ENSG00000170458
158270	ENSG00000096395
158340	ENSG00000185499
158343	ENSG00000103222
158370	ENSG00000198788
158371	ENSG00000169894
158372	ENSG00000145113
158373	ENSG00000215182
158374	ENSG00000184956
158375	ENSG00000171195
158378	ENSG00000168575
158380	ENSG00000126860
158381	ENSG00000185862
159350	ENSG00000171444
159405	ENSG00000185697
159430	ENSG00000197971
159440	ENSG00000158887
159460	ENSG00000105695
159465	ENSG00000204655
159530	ENSG00000117400
159540	ENSG00000128342
159552	ENSG00000143384
159553	ENSG00000163563
159555	ENSG00000118058
159556	ENSG00000130382
159557	ENSG00000172493
159558	ENSG00000171843
159559	ENSG00000130396
159590	ENSG00000105383
159970	ENSG00000129152
159980	ENSG00000122180
159990	ENSG00000111049
159991	ENSG00000111046
160000	ENSG00000198125
160710	ENSG00000197616
160720	ENSG00000109063
160730	ENSG00000109061
160740	ENSG00000125414
160741	ENSG00000133020
160742	ENSG00000264424
160745	ENSG00000133392
160760	ENSG00000092054
160770	ENSG00000198336
160775	ENSG00000100345
160776	ENSG00000133026
160777	ENSG00000197535
160780	ENSG00000168530
160781	ENSG00000111245
160782	ENSG00000215375
160790	ENSG00000160808
160793	ENSG00000086967
160794	ENSG00000196091
160795	ENSG00000133055
160993	ENSG00000136448
160994	ENSG00000099783
160995	ENSG00000131446
160998	ENSG00000124588
161015	ENSG00000167792
161555	ENSG00000134545
161560	ENSG00000168811
161561	ENSG00000113302
161565	ENSG00000114857
161650	ENSG00000183091
162010	ENSG00000064300
162030	ENSG00000134259
162060	ENSG00000172020
162080	ENSG00000129535
162095	ENSG00000105894
162096	ENSG00000110492
162150	ENSG00000175426
162151	ENSG00000125851
162230	ENSG00000100285
162250	ENSG00000104722
162280	ENSG00000277586
162320	ENSG00000006128
162321	ENSG00000075073
162323	ENSG00000115353
162330	ENSG00000166863
162332	ENSG00000169836
162340	ENSG00000197696
162341	ENSG00000135577
162360	ENSG00000171786
162361	ENSG00000177551
162640	ENSG00000122585
162641	ENSG00000164128
162642	ENSG00000185149
162643	ENSG00000121966
162650	ENSG00000133636
162651	ENSG00000101188
162660	ENSG00000185652
162662	ENSG00000225950
162815	ENSG00000172232
162860	ENSG00000204936
163260	ENSG00000082641
163729	ENSG00000164867
163730	ENSG00000007171
163731	ENSG00000089250
163890	ENSG00000145335
163905	ENSG00000189403
163906	ENSG00000164104
163910	ENSG00000198830
163920	ENSG00000205581
163970	ENSG00000103546
163980	ENSG00000086548
164005	ENSG00000008441
164008	ENSG00000100906
164009	ENSG00000137497
164010	ENSG00000131165
164011	ENSG00000109320
164012	ENSG00000077150
164013	ENSG00000170322
164014	ENSG00000173039
164015	ENSG00000015479
164017	ENSG00000135486
164020	ENSG00000092199
164031	ENSG00000111641
164035	ENSG00000115053
164040	ENSG00000181163
164050	ENSG00000198805
164060	ENSG00000187109
164160	ENSG00000174697
164175	ENSG00000143190
164176	ENSG00000028277
164177	ENSG00000204531
164320	ENSG00000122136
164340	ENSG00000254550
164342	ENSG00000184166
164343	ENSG00000164330
164345	ENSG00000126861
164350	ENSG00000089127
164360	ENSG00000152234
164690	ENSG00000143322
164720	ENSG00000134954
164730	ENSG00000142208
164731	ENSG00000105221
164740	ENSG00000157557
164757	ENSG00000157764
164760	ENSG00000132155
164761	ENSG00000165731
164762	ENSG00000167193
164765	ENSG00000085733
164770	ENSG00000182578
164772	ENSG00000125740
164780	ENSG00000157933
164785	ENSG00000135679
164790	ENSG00000213281
164795	ENSG00000122543
164810	ENSG00000170345
164820	ENSG00000125084
164831	ENSG00000168283
164840	ENSG00000134323
164850	ENSG00000116990
164860	ENSG00000105976
164870	ENSG00000141736
164873	ENSG00000117036
164874	ENSG00000176165
164875	ENSG00000141968
164880	ENSG00000176105
164910	ENSG00000162924
164920	ENSG00000157404
164940	ENSG00000000938
164950	ENSG00000186895
164951	ENSG00000204301
164958	ENSG00000136999
164960	ENSG00000137193
164975	ENSG00000114251
164980	ENSG00000075388
165020	ENSG00000047936
165040	ENSG00000167461
165070	ENSG00000102755
165080	ENSG00000157554
165090	ENSG00000126458
165095	ENSG00000099985
165120	ENSG00000254087
165140	ENSG00000249859
165160	ENSG00000177606
165161	ENSG00000171223
165162	ENSG00000130522
165170	ENSG00000066336
165180	ENSG00000130368
165190	ENSG00000138675
165195	ENSG00000116329
165196	ENSG00000082556
165215	ENSG00000085276
165220	ENSG00000111087
165230	ENSG00000074047
165240	ENSG00000106571
165250	ENSG00000181666
165260	ENSG00000182318
165270	ENSG00000204859
165280	ENSG00000250571
165330	ENSG00000108379
165340	ENSG00000136603
165360	ENSG00000110395
165370	ENSG00000143878
165380	ENSG00000155366
165390	ENSG00000067560
165640	ENSG00000115758
166490	ENSG00000118785
166945	ENSG00000188554
167040	ENSG00000110048
167050	ENSG00000101405
167055	ENSG00000180914
167405	ENSG00000140479
167409	ENSG00000075891
167410	ENSG00000009709
167411	ENSG00000125813
167413	ENSG00000106331
167414	ENSG00000196092
167415	ENSG00000125618
167416	ENSG00000198807
167420	ENSG00000116132
167770	ENSG00000115386
167771	ENSG00000172023
167780	ENSG00000108849
167790	ENSG00000164266
167805	ENSG00000172016
168360	ENSG00000162374
168440	ENSG00000159335
168450	ENSG00000152266
168461	ENSG00000110092
168468	ENSG00000160801
168470	ENSG00000087494
168730	ENSG00000231887
168790	ENSG00000134551
168810	ENSG00000121335
168820	ENSG00000005421
168840	ENSG00000197870
168890	ENSG00000100362
169190	ENSG00000117266
169615	ENSG00000134757
169710	ENSG00000229859
169720	ENSG00000229183
169730	ENSG00000256713
169740	ENSG00000096088
169800	ENSG00000133313
170250	ENSG00000002549
170260	ENSG00000168394
170261	ENSG00000204267
170270	ENSG00000145730
170280	ENSG00000180644
170285	ENSG00000125450
170290	ENSG00000166819
170710	ENSG00000135406
170715	ENSG00000147588
170993	ENSG00000164751
170995	ENSG00000117528
170998	ENSG00000186951
171050	ENSG00000085563
171060	ENSG00000005471
171150	ENSG00000196502
171190	ENSG00000141744
171490	ENSG00000116703
171500	ENSG00000143727
171640	ENSG00000102575
171650	ENSG00000134575
171740	ENSG00000163295
171760	ENSG00000162551
171790	ENSG00000014257
171800	ENSG00000163283
171810	ENSG00000163286
171833	ENSG00000145675
171834	ENSG00000121879
171835	ENSG00000123836
171840	ENSG00000067057
171860	ENSG00000141959
171885	ENSG00000205268
171890	ENSG00000115252
171891	ENSG00000123360
171900	ENSG00000079739
172000	ENSG00000169299
172100	ENSG00000013375
172200	ENSG00000142657
172250	ENSG00000171314
172270	ENSG00000170950
172280	ENSG00000184207
172400	ENSG00000105220
172405	ENSG00000198523
172410	ENSG00000170890
172411	ENSG00000188257
172420	ENSG00000124181
172425	ENSG00000100979
172430	ENSG00000074800
172439	ENSG00000128050
172450	ENSG00000128059
172460	ENSG00000100714
172470	ENSG00000164776
172471	ENSG00000156873
172480	ENSG00000146733
172490	ENSG00000102893
172860	ENSG00000132386
173110	ENSG00000064835
173120	ENSG00000166922
173310	ENSG00000122133
173320	ENSG00000023191
173321	ENSG00000124570
173325	ENSG00000173801
173335	ENSG00000197594
173340	ENSG00000183281
173350	ENSG00000122194
173360	ENSG00000106366
173370	ENSG00000104368
173390	ENSG00000197632
173391	ENSG00000011422
173393	ENSG00000169403
173410	ENSG00000113721
173430	ENSG00000197461
173445	ENSG00000261371
173460	ENSG00000163737
173461	ENSG00000109272
173470	ENSG00000259207
173490	ENSG00000134853
173510	ENSG00000135218
173511	ENSG00000178732
173515	ENSG00000169704
173570	ENSG00000115956
173610	ENSG00000174175
173850	ENSG00000073008
173870	ENSG00000143799
173880	ENSG00000162896
173910	ENSG00000118762
174760	ENSG00000070501
174761	ENSG00000062822
174762	ENSG00000177084
174763	ENSG00000140521
176256	ENSG00000166006
176257	ENSG00000151079
176258	ENSG00000129159
176260	ENSG00000111262
176261	ENSG00000180509
176262	ENSG00000177301
176263	ENSG00000177272
176264	ENSG00000131398
176265	ENSG00000116396
176266	ENSG00000182255
176267	ENSG00000130037
176268	ENSG00000104848
176290	ENSG00000185559
176300	ENSG00000118271
176310	ENSG00000185630
176311	ENSG00000204304
176312	ENSG00000167081
176385	ENSG00000182752
176390	ENSG00000231924
176391	ENSG00000242221
176392	ENSG00000221826
176393	ENSG00000243137
176394	ENSG00000204941
176395	ENSG00000170848
176396	ENSG00000221878
176397	ENSG00000124467
176398	ENSG00000183668
176401	ENSG00000243130
176420	ENSG00000126838
176590	ENSG00000070087
176610	ENSG00000108518
176635	ENSG00000198056
176636	ENSG00000146143
176640	ENSG00000171867
176705	ENSG00000167085
176710	ENSG00000122884
176720	ENSG00000159763
176730	ENSG00000254647
176740	ENSG00000132646
176741	ENSG00000148773
176760	ENSG00000172179
176761	ENSG00000113494
176763	ENSG00000117450
176785	ENSG00000137509
176790	ENSG00000185624
176793	ENSG00000168967
176794	ENSG00000169040
176795	ENSG00000183395
176797	ENSG00000109906
176801	ENSG00000197746
176802	ENSG00000160951
176803	ENSG00000107317
176804	ENSG00000125384
176805	ENSG00000095303
176806	ENSG00000050628
176820	ENSG00000142515
176830	ENSG00000115138
176842	ENSG00000106588
176843	ENSG00000100567
176844	ENSG00000143106
176846	ENSG00000041357
176847	ENSG00000205220
176851	ENSG00000120265
176870	ENSG00000106927
176871	ENSG00000055332
176872	ENSG00000169032
176873	ENSG00000248333
176875	ENSG00000172531
176876	ENSG00000179295
176877	ENSG00000070159
176878	ENSG00000088179
176879	ENSG00000110786
176880	ENSG00000184500
176882	ENSG00000127329
176883	ENSG00000111679
176884	ENSG00000132670
176885	ENSG00000196396
176886	ENSG00000144724
176887	ENSG00000175354
176888	ENSG00000173482
176889	ENSG00000143851
176891	ENSG00000106278
176892	ENSG00000142875
176893	ENSG00000165059
176894	ENSG00000185532
176895	ENSG00000126231
176910	ENSG00000114302
176911	ENSG00000188191
176912	ENSG00000005249
176914	ENSG00000186298
176915	ENSG00000113575
176916	ENSG00000104695
176930	ENSG00000180210
176940	ENSG00000160678
176941	ENSG00000105397
176942	ENSG00000151422
176943	ENSG00000066468
176945	ENSG00000070886
176946	ENSG00000142627
176947	ENSG00000115085
176948	ENSG00000100030
176949	ENSG00000141639
176960	ENSG00000154229
176970	ENSG00000166501
176975	ENSG00000171132
176977	ENSG00000163932
176980	ENSG00000126583
176981	ENSG00000204628
176982	ENSG00000067606
176990	ENSG00000160307
176991	ENSG00000196420
176992	ENSG00000188015
176993	ENSG00000196754
177010	ENSG00000135919
177015	ENSG00000159792
177020	ENSG00000196415
177040	ENSG00000122862
177045	ENSG00000240065
177046	ENSG00000204264
177060	ENSG00000130175
177061	ENSG00000277443
177070	ENSG00000166947
177075	ENSG00000178573
177400	ENSG00000114200
178620	ENSG00000168484
178630	ENSG00000122852
178635	ENSG00000133661
178640	ENSG00000168878
178642	ENSG00000185303
178990	ENSG00000137673
179020	ENSG00000160209
179030	ENSG00000180817
179035	ENSG00000183010
179050	ENSG00000067225
179060	ENSG00000168291
179061	ENSG00000163114
179080	ENSG00000137955
179095	ENSG00000119048
179410	ENSG00000137710
179490	ENSG00000105649
179502	ENSG00000138698
179503	ENSG00000166592
179505	ENSG00000177105
179508	ENSG00000138069
179509	ENSG00000104388
179510	ENSG00000169213
179511	ENSG00000168118
179512	ENSG00000144566
179513	ENSG00000175582
179514	ENSG00000111540
179520	ENSG00000116473
179530	ENSG00000127314
179540	ENSG00000125249
179541	ENSG00000181467
179550	ENSG00000006451
179551	ENSG00000144118
179555	ENSG00000148484
179590	ENSG00000142949
179605	ENSG00000112619
179610	ENSG00000146904
179611	ENSG00000044524
179615	ENSG00000166349
179616	ENSG00000175097
179617	ENSG00000051180
179618	ENSG00000109047
179710	ENSG00000180198
179730	ENSG00000107018
179740	ENSG00000107014
179755	ENSG00000143294
179780	ENSG00000015413
179820	ENSG00000143839
179835	ENSG00000132383
179836	ENSG00000117748
179837	ENSG00000106399
179838	ENSG00000130779
180040	ENSG00000198570
180069	ENSG00000116745
180071	ENSG00000132915
180072	ENSG00000133256
180073	ENSG00000185527
180090	ENSG00000140522
180190	ENSG00000172819
180201	ENSG00000032219
180202	ENSG00000073614
180203	ENSG00000103479
180220	ENSG00000077092
180230	ENSG00000166426
180231	ENSG00000143320
180240	ENSG00000131759
180245	ENSG00000186350
180246	ENSG00000204231
180247	ENSG00000143171
180250	ENSG00000138207
180260	ENSG00000114115
180280	ENSG00000114113
180290	ENSG00000265203
180297	ENSG00000112077
180370	ENSG00000128311
180380	ENSG00000163914
180381	ENSG00000185974
180385	ENSG00000135363
180386	ENSG00000048540
180390	ENSG00000171848
180410	ENSG00000167325
180430	ENSG00000153574
180435	ENSG00000135828
180440	ENSG00000129538
180460	ENSG00000137154
180465	ENSG00000118181
180466	ENSG00000108298
180467	ENSG00000156482
180468	ENSG00000182899
180469	ENSG00000165502
180470	ENSG00000163902
180471	ENSG00000142534
180472	ENSG00000182774
180473	ENSG00000231500
180474	ENSG00000116251
180475	ENSG00000197958
180476	ENSG00000110700
180477	ENSG00000171858
180478	ENSG00000145425
180479	ENSG00000174444
180480	ENSG00000197713
180490	ENSG00000118705
180510	ENSG00000089157
180520	ENSG00000137818
180530	ENSG00000177600
180535	ENSG00000115268
180610	ENSG00000117000
180630	ENSG00000108654
180645	ENSG00000274266
180646	ENSG00000202363
180647	ENSG00000200320
180660	ENSG00000181222
180661	ENSG00000047315
180662	ENSG00000105258
180663	ENSG00000102978
180664	ENSG00000099817
180680	ENSG00000207389
180690	ENSG00000274585
180691	ENSG00000199568
180692	ENSG00000206625
180721	ENSG00000149489
180740	ENSG00000104852
180901	ENSG00000196218
180902	ENSG00000198626
180903	ENSG00000198838
180960	ENSG00000101444
180980	ENSG00000123505
180989	ENSG00000251655
180990	ENSG00000230657
181031	ENSG00000130561
181035	ENSG00000135452
181590	ENSG00000123473
182098	ENSG00000080293
182099	ENSG00000070031
182100	ENSG00000176920
182115	ENSG00000108669
182120	ENSG00000113140
182125	ENSG00000116096
182128	ENSG00000135094
182131	ENSG00000135312
182132	ENSG00000168830
182133	ENSG00000179546
182134	ENSG00000179097
182135	ENSG00000102468
182137	ENSG00000148680
182138	ENSG00000108576
182139	ENSG00000166736
182140	ENSG00000124233
182141	ENSG00000124157
182144	ENSG00000176974
182160	ENSG00000197471
182175	ENSG00000153037
182180	ENSG00000182934
182205	ENSG00000129214
182257	ENSG00000124102
182265	ENSG00000169474
182266	ENSG00000169469
182267	ENSG00000241794
182268	ENSG00000196805
182271	ENSG00000163209
182279	ENSG00000128739
182281	ENSG00000108702
182282	ENSG00000125835
182283	ENSG00000277632
182284	ENSG00000275302
182285	ENSG00000077312
182305	ENSG00000183023
182307	ENSG00000066230
182308	ENSG00000124568
182309	ENSG00000131183
182310	ENSG00000163399
182330	ENSG00000143153
182331	ENSG00000129244
182340	ENSG00000018625
182350	ENSG00000105409
182360	ENSG00000075673
182380	ENSG00000100170
182381	ENSG00000140675
182389	ENSG00000144285
182390	ENSG00000136531
182391	ENSG00000153253
182392	ENSG00000136546
182396	ENSG00000100652
182450	ENSG00000157005
182451	ENSG00000139874
182452	ENSG00000180616
182453	ENSG00000278195
182454	ENSG00000132671
182455	ENSG00000162009
182465	ENSG00000159140
182500	ENSG00000140263
182520	ENSG00000075142
182530	ENSG00000115904
182590	ENSG00000160181
182790	ENSG00000115306
182810	ENSG00000197694
182860	ENSG00000163554
182870	ENSG00000070182
182878	ENSG00000155087
182880	ENSG00000175646
182888	ENSG00000103310
182889	ENSG00000188372
182890	ENSG00000122304
182891	ENSG00000116649
184420	ENSG00000079459
184429	ENSG00000181449
184430	ENSG00000124766
184470	ENSG00000126549
184600	ENSG00000121552
184745	ENSG00000049130
184753	ENSG00000145545
184755	ENSG00000116171
184756	ENSG00000072310
184757	ENSG00000136931
185250	ENSG00000149968
185260	ENSG00000166670
185261	ENSG00000099953
185430	ENSG00000120885
185470	ENSG00000117118
185490	ENSG00000109610
185535	ENSG00000119888
185605	ENSG00000067715
185620	ENSG00000148290
185630	ENSG00000148291
185640	ENSG00000148303
185641	ENSG00000148297
185642	ENSG00000148296
